CLIENTNUM,First_Name,Last_Name,Email,Phone_Number,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
715031433,Kenneth,Hall,kenneth.hall@hotmail.com,+1-213-861-1293,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,36,6,3,3,6248.0,1493,4755.0,0.597,4664,60,0.579,0.239
810667158,George,Collins,george.collins@icloud.com,+1-469-924-1325,Existing Customer,40,M,2,High School,Divorced,$40K - $60K,Blue,35,3,1,1,2430.0,974,1456.0,0.677,4344,75,0.596,0.401
715253433,Anthony,Perez,anthony.perez18@outlook.com,+1-469-621-1948,Existing Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,38,5,2,3,5543.0,1372,4171.0,0.744,5266,79,0.795,0.248
809937933,Anna,Allen,anna_allen@yahoo.com,+1-713-259-5426,Existing Customer,42,F,3,Graduate,Married,$40K - $60K,Blue,37,4,3,2,2470.0,2013,457.0,0.97,4384,82,1.0,0.815
708997833,Anna,Young,anna166@gmail.com,+1-832-908-9650,Existing Customer,49,F,4,Doctorate,Single,$40K - $60K,Blue,39,5,3,1,3255.0,603,2652.0,0.617,4045,62,0.824,0.185
718296558,Emily,Roberts,eroberts@live.com,+1-212-347-5656,Attrited Customer,44,F,4,Unknown,Married,$40K - $60K,Blue,31,4,3,5,1691.0,1327,364.0,0.774,2345,33,0.435,0.785
780086658,Joseph,Nguyen,jnguyen@icloud.com,+1-818-418-4864,Attrited Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,28,3,2,4,18229.0,0,18229.0,0.544,2060,39,0.625,0.0
708754833,Katherine,Perez,katherine157@hotmail.com,+1-832-787-9379,Existing Customer,48,F,3,Uneducated,Single,Unknown,Blue,40,3,4,4,2827.0,1182,1645.0,0.902,4583,72,1.0,0.418
788638908,Patricia,Perez,patricia463@live.com,+1-312-945-9224,Existing Customer,43,F,2,Graduate,Divorced,Less than $40K,Blue,30,4,2,4,2351.0,2127,224.0,0.703,4278,71,0.821,0.905
715607958,Elizabeth,Rivera,elizabeth_rivera@hotmail.com,+1-619-599-2826,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,36,6,1,3,4202.0,2201,2001.0,0.714,4385,78,0.66,0.524
708515358,Victoria,Sanchez,victoriasanchez@icloud.com,+1-619-255-7572,Existing Customer,40,F,1,High School,Married,Less than $40K,Blue,36,6,3,2,4712.0,0,4712.0,0.84,4216,82,0.64,0.0
716357058,Aaron,Lee,aaron.lee19@mail.com,+1-704-314-7744,Existing Customer,53,M,3,Uneducated,Single,$80K - $120K,Blue,36,4,3,1,2611.0,787,1824.0,0.298,2955,56,0.6,0.301
714569958,Emily,Clark,emily_clark@aol.com,+1-832-865-2988,Existing Customer,38,F,2,Unknown,Single,Less than $40K,Blue,28,6,2,1,3206.0,2459,747.0,0.696,3852,65,0.625,0.767
716822583,Patricia,Anderson,patricia840@protonmail.com,+1-713-210-4697,Existing Customer,39,F,2,High School,Single,Less than $40K,Blue,36,4,2,3,5245.0,802,4443.0,0.504,3648,74,0.574,0.153
721109358,Dennis,King,dennis.king@mail.com,+1-404-746-5813,Existing Customer,39,M,3,High School,Married,$60K - $80K,Blue,27,6,2,1,2583.0,0,2583.0,0.781,4162,87,0.812,0.0
827635083,Melissa,Green,melissa885@hotmail.com,+1-312-319-6689,Existing Customer,59,F,0,Graduate,Unknown,Unknown,Blue,55,4,3,3,1438.3,755,683.3,0.62,4222,75,0.744,0.525
715492983,Jason,Perez,jason.perez67@hotmail.com,+1-832-386-8941,Existing Customer,40,M,3,Post-Graduate,Married,$120K +,Blue,36,4,2,4,7464.0,2517,4947.0,0.9,4348,62,0.879,0.337
712234308,Margaret,Jackson,mjackson@live.com,+1-702-464-4993,Existing Customer,54,F,3,Graduate,Married,Unknown,Blue,36,6,1,2,4928.0,1805,3123.0,0.641,4767,90,0.698,0.366
708334158,Helen,Adams,helen403@icloud.com,+1-702-751-7712,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,34,4,2,4,9863.0,686,9177.0,0.581,3068,58,0.933,0.07
812488608,Betty,Miller,betty.miller@hotmail.com,+1-832-750-8805,Existing Customer,44,F,3,College,Unknown,Less than $40K,Blue,39,6,1,3,5024.0,2209,2815.0,0.66,4908,73,0.659,0.44
793345008,Dorothy,Williams,dwilliams@mail.com,+1-415-759-7255,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1,3,1438.3,0,1438.3,0.801,4287,80,0.667,0.0
715487733,Janet,Davis,janetd@protonmail.com,+1-786-469-4983,Attrited Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1452.0,0,1452.0,0.553,2287,42,0.5,0.0
788856408,Diane,Sanchez,diane.sanchez@msn.com,+1-212-728-8140,Existing Customer,50,F,5,Uneducated,Married,Unknown,Blue,34,5,5,2,3317.0,1041,2276.0,0.923,4264,75,1.027,0.314
708154833,Angela,Torres,angelatorres@icloud.com,+1-713-538-3441,Attrited Customer,39,F,2,Graduate,Single,Less than $40K,Blue,27,1,3,3,1438.3,811,627.3,0.571,2336,46,0.278,0.564
721147383,Jessica,Green,jessica.green@hotmail.com,+1-214-618-5472,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,22,4,2,4,2448.0,1740,708.0,0.901,4087,81,0.841,0.711
803973483,Olivia,Allen,olivia.allen@gmail.com,+1-713-552-5056,Existing Customer,49,F,3,Unknown,Single,Less than $40K,Blue,44,4,2,4,1546.0,0,1546.0,0.793,4496,83,0.66,0.0
788941983,Stephanie,Lee,stephanie_lee@aol.com,+1-619-800-7438,Attrited Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,22,1,3,1,2013.0,0,2013.0,0.602,2425,50,0.923,0.0
715603233,Carolyn,Scott,carolyn.scott@protonmail.com,+1-214-618-3182,Existing Customer,53,F,3,Uneducated,Married,$40K - $60K,Blue,42,6,1,2,2293.0,1460,833.0,0.658,4436,74,0.542,0.637
709945458,Paul,Smith,paulsmith@aol.com,+1-213-439-3133,Existing Customer,52,M,3,Uneducated,Single,$60K - $80K,Blue,40,3,1,1,1438.3,512,926.3,0.776,4791,82,0.708,0.356
714614133,Christine,Ramirez,christine.ramirez@yahoo.com,+1-202-495-1303,Attrited Customer,53,F,3,Unknown,Married,Less than $40K,Blue,36,3,3,3,2819.0,0,2819.0,0.4,2128,39,0.444,0.0
768167358,Henry,Green,hgreen@yahoo.com,+1-713-587-4669,Existing Customer,37,M,4,Doctorate,Single,$60K - $80K,Blue,31,6,3,0,1702.0,1018,684.0,0.645,4301,86,0.72,0.598
737967708,Sandra,King,sandra.king70@gmail.com,+1-818-423-9625,Existing Customer,52,F,1,Unknown,Married,$40K - $60K,Blue,45,5,1,1,1611.0,938,673.0,0.601,4087,86,0.911,0.582
712920633,Susan,Hill,susan.hill@yahoo.com,+1-415-558-6112,Existing Customer,49,F,2,Unknown,Married,$40K - $60K,Blue,35,4,1,1,1438.3,0,1438.3,0.618,4348,79,0.646,0.0
780373233,Nancy,Gonzalez,nancy.gonzalez36@yahoo.com,+1-619-476-7837,Existing Customer,39,F,4,Unknown,Single,Less than $40K,Blue,29,5,3,0,2863.0,1940,923.0,0.823,4985,90,0.636,0.678
721384308,Kathleen,Morris,kathleen.morris31@gmail.com,+1-617-657-3654,Existing Customer,39,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,1,4,3272.0,2323,949.0,1.123,4763,86,0.593,0.71
712242633,Brenda,Taylor,brenda_taylor@aol.com,+1-720-631-3555,Existing Customer,42,F,2,Unknown,Single,Less than $40K,Blue,36,6,1,4,2677.0,2517,160.0,0.609,3911,76,0.81,0.94
713610933,Joyce,Evans,joyceevans@msn.com,+1-702-774-2628,Existing Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,26,3,2,1,2708.0,0,2708.0,0.572,4277,90,0.636,0.0
714257958,Linda,Garcia,linda572@gmail.com,+1-212-317-6213,Existing Customer,41,F,3,Doctorate,Single,Less than $40K,Blue,31,4,2,1,1738.0,0,1738.0,0.654,4220,68,0.889,0.0
772172883,Sharon,Green,sharon.green92@aol.com,+1-404-539-2836,Existing Customer,46,F,2,Uneducated,Unknown,$40K - $60K,Blue,35,6,2,1,6145.0,1349,4796.0,0.971,4893,93,0.824,0.22
720204558,Kimberly,Miller,kmiller@icloud.com,+1-619-825-8349,Existing Customer,45,F,2,High School,Married,Less than $40K,Blue,36,4,1,3,1640.0,999,641.0,0.811,4597,77,0.878,0.609
779635533,Kathleen,Anderson,kathleen394@gmail.com,+1-832-248-5262,Existing Customer,38,F,3,Graduate,Single,Unknown,Blue,21,5,1,3,2348.0,1028,1320.0,0.469,5125,71,0.578,0.438
804658833,Virginia,Brown,virginia.brown@hotmail.com,+1-619-959-3172,Existing Customer,53,F,3,Unknown,Married,Less than $40K,Blue,48,5,1,2,1657.0,0,1657.0,0.664,4068,73,0.622,0.0
756691608,Rachel,Carter,rachelc@hotmail.com,+1-512-682-8766,Existing Customer,37,F,3,Graduate,Married,Unknown,Blue,30,5,3,3,4554.0,780,3774.0,0.658,4816,81,0.588,0.171
806219808,Kyle,Allen,kallen@yahoo.com,+1-312-350-5091,Existing Customer,52,M,3,College,Unknown,$120K +,Blue,47,5,6,3,5119.0,1972,3147.0,0.835,5146,88,0.956,0.385
826266483,Emily,Lee,emily.lee@mail.com,+1-212-575-9072,Existing Customer,39,F,2,College,Single,Unknown,Blue,35,6,2,2,10600.0,598,10002.0,0.843,4586,81,0.929,0.056
775152708,Jeffrey,Clark,jeffrey.clark89@yahoo.com,+1-713-909-5323,Attrited Customer,49,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,39,2,3,4,20769.0,901,19868.0,0.371,1835,43,0.72,0.043
787596558,Edward,Turner,edward887@yahoo.com,+1-619-396-9307,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,23,5,2,1,7116.0,981,6135.0,0.858,4748,85,0.735,0.138
803205258,Jessica,Morris,jessica.morris15@hotmail.com,+1-713-722-4268,Existing Customer,51,F,3,Graduate,Single,Unknown,Blue,45,4,3,4,2420.0,2379,41.0,0.741,4348,86,0.955,0.983
716041908,Deborah,Nelson,dnelson@live.com,+1-213-418-5614,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,43,5,2,4,2082.0,805,1277.0,1.049,4383,75,0.875,0.387
708837858,Amy,Parker,amy.parker@aol.com,+1-312-323-8920,Existing Customer,44,F,4,Doctorate,Unknown,Less than $40K,Blue,34,5,2,2,2718.0,1718,1000.0,0.679,4423,68,0.619,0.632
828227433,John,Wilson,john.wilson72@hotmail.com,+1-619-453-2422,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,46,6,2,4,5626.0,778,4848.0,1.009,4957,84,1.049,0.138
714487458,Angela,Mitchell,angela.mitchell8@protonmail.com,+1-212-613-8988,Attrited Customer,49,F,5,Graduate,Divorced,$40K - $60K,Blue,40,6,4,2,2920.0,0,2920.0,0.516,2306,39,0.625,0.0
711390333,Jacob,Hernandez,jacobhernandez@hotmail.com,+1-310-599-6226,Attrited Customer,59,M,0,Post-Graduate,Married,$80K - $120K,Blue,46,5,4,2,6526.0,489,6037.0,0.678,2331,45,0.452,0.075
787974108,Olivia,Mitchell,olivia_mitchell@gmail.com,+1-415-727-1654,Attrited Customer,37,F,1,High School,Single,$40K - $60K,Blue,27,4,2,2,1793.0,792,1001.0,0.723,2374,40,0.429,0.442
714036258,Carolyn,Hill,carolyn.hill90@protonmail.com,+1-704-998-7060,Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue,36,4,1,4,2798.0,1963,835.0,0.805,4255,64,0.561,0.702
788752833,Elizabeth,Campbell,elizabeth_campbell@icloud.com,+1-720-404-9039,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,32,6,3,4,2427.0,1581,846.0,0.694,3857,69,0.816,0.651
773108958,Donna,Harris,donna.harris31@hotmail.com,+1-702-282-5926,Existing Customer,55,F,2,Uneducated,Married,$40K - $60K,Blue,48,4,1,1,3011.0,2138,873.0,0.565,4439,75,0.875,0.71
782437008,Kathleen,Wright,kathleen.wright@yahoo.com,+1-415-510-7727,Existing Customer,41,F,3,College,Married,Unknown,Blue,35,6,2,4,2255.0,1769,486.0,0.767,4717,83,0.804,0.784
710729358,Maria,Edwards,medwards@yahoo.com,+1-720-869-2810,Attrited Customer,40,F,2,High School,Single,Unknown,Blue,30,6,3,4,6479.0,0,6479.0,0.946,2539,42,0.5,0.0
827423433,Jennifer,Thomas,jennifer223@protonmail.com,+1-713-653-1442,Existing Customer,41,F,4,Graduate,Divorced,Less than $40K,Blue,37,5,1,4,7492.0,1399,6093.0,0.533,3668,67,0.675,0.187
756919683,Jennifer,Jones,jennifer.jones27@gmail.com,+1-310-751-7446,Existing Customer,48,F,2,Unknown,Married,Less than $40K,Blue,41,6,1,3,3632.0,1294,2338.0,0.924,4339,86,0.686,0.356
779219208,Maria,Adams,maria.adams@outlook.com,+1-214-460-1121,Existing Customer,38,F,2,High School,Single,Less than $40K,Blue,28,5,1,3,1744.0,0,1744.0,0.702,4811,86,0.686,0.0
712342833,Christine,Davis,cdavis@yahoo.com,+1-469-243-3509,Existing Customer,52,F,2,Graduate,Married,Unknown,Blue,36,5,3,1,5905.0,2248,3657.0,0.728,4042,80,0.86,0.381
721121283,Michelle,Rodriguez,micheller@icloud.com,+1-650-873-6471,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,24,4,1,4,2573.0,1280,1293.0,0.718,4289,81,0.841,0.497
790006383,Kyle,Carter,kyle_carter@icloud.com,+1-469-765-9836,Existing Customer,45,M,0,Unknown,Married,$80K - $120K,Blue,37,4,3,2,9654.0,2035,7619.0,0.648,4221,67,0.634,0.211
756989583,Ronald,King,ronaldk@gmail.com,+1-212-254-5388,Existing Customer,41,M,4,Graduate,Unknown,$40K - $60K,Blue,24,4,2,2,1605.0,0,1605.0,0.637,4418,68,0.659,0.0
717477783,Betty,Green,bettyg@yahoo.com,+1-650-613-4820,Attrited Customer,49,F,4,Unknown,Single,Less than $40K,Silver,37,1,2,2,10195.0,2389,7806.0,0.427,1563,36,0.44,0.234
716614683,Raymond,Brown,raymond_brown@icloud.com,+1-213-570-4673,Existing Customer,49,M,3,College,Single,$60K - $80K,Gold,36,5,3,1,34516.0,1255,33261.0,0.731,3847,73,0.698,0.036
789942033,Kevin,Morris,kevin.morris87@msn.com,+1-713-609-5686,Attrited Customer,43,M,4,Graduate,Single,$60K - $80K,Blue,34,5,3,3,10573.0,0,10573.0,0.794,2237,43,0.387,0.0
740784258,Emma,Thomas,emmat@msn.com,+1-310-360-4264,Existing Customer,47,F,2,College,Single,Less than $40K,Blue,40,4,3,3,1789.0,1088,701.0,0.683,4191,90,0.525,0.608
711336033,Ruth,Rivera,ruthr@gmail.com,+1-212-733-4156,Existing Customer,26,F,0,Unknown,Single,Unknown,Blue,36,3,3,2,7595.0,1032,6563.0,1.035,4080,72,0.8,0.136
768141558,Stephen,Adams,stephen.adams70@mail.com,+1-404-447-1661,Existing Customer,51,M,3,College,Single,$40K - $60K,Blue,45,4,3,0,3272.0,1896,1376.0,0.725,4220,74,0.897,0.579
717179508,Lisa,Wright,lisa153@msn.com,+1-704-358-6605,Existing Customer,33,F,0,Graduate,Single,Less than $40K,Blue,26,6,1,3,2382.0,1565,817.0,0.73,4011,68,0.838,0.657
716520033,Mark,Green,mgreen@protonmail.com,+1-619-707-9098,Existing Customer,52,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,6,4,1,1981.0,1448,533.0,0.723,4639,61,0.743,0.731
783625008,David,Nelson,david_nelson@gmail.com,+1-786-859-8090,Existing Customer,51,M,2,Post-Graduate,Single,$120K +,Blue,45,4,2,2,22294.0,0,22294.0,0.647,3444,71,0.614,0.0
769330908,Laura,Hall,laura.hall@aol.com,+1-212-804-4984,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,5,3,4,2574.0,1555,1019.0,0.583,4134,62,0.55,0.604
789396783,Joyce,Cook,joycecook@mail.com,+1-650-534-3118,Existing Customer,30,F,0,High School,Single,Less than $40K,Blue,20,3,3,4,2112.0,1109,1003.0,0.693,4729,78,0.733,0.525
709310433,Samantha,Williams,samantha_williams@outlook.com,+1-415-457-9106,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,56,3,2,2,5441.0,812,4629.0,0.534,4480,76,0.551,0.149
713094483,Maria,Torres,maria_torres@yahoo.com,+1-786-932-6232,Existing Customer,43,F,3,Unknown,Married,$40K - $60K,Blue,32,3,2,4,4391.0,0,4391.0,0.757,4741,78,0.814,0.0
770753733,Shirley,Sanchez,shirley.sanchez93@outlook.com,+1-213-751-5248,Existing Customer,42,F,5,College,Single,Less than $40K,Blue,28,4,3,2,3044.0,1865,1179.0,0.852,4854,85,1.024,0.613
712659408,Gregory,Cook,gregory_cook@hotmail.com,+1-818-884-9591,Existing Customer,57,M,1,High School,Married,$40K - $60K,Blue,45,3,3,2,2721.0,2159,562.0,0.846,4578,81,0.653,0.793
768475383,Karen,Anderson,karen684@protonmail.com,+1-832-815-3790,Existing Customer,62,F,0,Unknown,Single,$40K - $60K,Blue,56,6,1,2,4467.0,0,4467.0,0.888,4007,74,0.542,0.0
779655183,Jonathan,Carter,jonathan.carter@icloud.com,+1-512-911-4356,Existing Customer,48,M,4,College,Single,$80K - $120K,Blue,31,6,1,3,5033.0,0,5033.0,0.597,4054,82,0.822,0.0
711278283,Brenda,Martin,bmartin@aol.com,+1-213-703-5818,Existing Customer,61,F,1,High School,Unknown,Less than $40K,Blue,50,5,1,2,8604.0,1075,7529.0,0.464,4705,65,0.806,0.125
713345508,Deborah,Harris,deborah.harris5@yahoo.com,+1-650-776-9493,Existing Customer,43,F,2,High School,Single,Less than $40K,Blue,36,4,3,2,2325.0,1662,663.0,0.8,4471,83,0.804,0.715
711379083,Barbara,Lee,barbara.lee@outlook.com,+1-415-464-7128,Existing Customer,60,F,0,Doctorate,Single,Less than $40K,Blue,42,5,3,3,2758.0,1429,1329.0,0.718,5124,74,0.644,0.518
789144633,Benjamin,Thompson,benjamin552@icloud.com,+1-720-329-2781,Existing Customer,45,M,1,Graduate,Married,$80K - $120K,Blue,34,3,2,2,9705.0,850,8855.0,0.481,2001,34,0.889,0.088
708393633,Anna,Robinson,arobinson@hotmail.com,+1-619-301-8980,Existing Customer,41,F,0,High School,Married,Less than $40K,Blue,31,4,2,4,2685.0,1647,1038.0,0.812,4625,94,0.516,0.613
708657033,Olivia,Murphy,omurphy@protonmail.com,+1-704-641-7762,Existing Customer,60,F,2,College,Single,Less than $40K,Blue,54,5,3,2,2694.0,1923,771.0,0.714,3837,71,0.732,0.714
717949008,Shirley,Hall,shirley.hall@protonmail.com,+1-818-241-9092,Attrited Customer,40,F,4,High School,Single,$40K - $60K,Blue,29,5,2,3,1554.0,412,1142.0,0.568,2341,43,0.483,0.265
788866983,Janet,Clark,janet.clark56@live.com,+1-212-385-9854,Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,48,5,2,1,1438.3,0,1438.3,0.923,3383,61,1.103,0.0
751283658,Karen,Smith,karens@live.com,+1-469-720-8491,Existing Customer,42,F,4,Unknown,Single,$40K - $60K,Blue,35,4,3,3,1786.0,1316,470.0,0.704,4306,73,1.086,0.737
718243533,Andrew,Mitchell,andrew.mitchell@protonmail.com,+1-650-435-9906,Existing Customer,48,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,36,3,3,4,2648.0,0,2648.0,0.715,3880,74,0.721,0.0
779754408,Daniel,Harris,daniel.harris87@hotmail.com,+1-713-472-4654,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Blue,33,3,2,2,2477.0,2123,354.0,0.699,4349,69,0.725,0.857
794866983,Linda,King,linda52@gmail.com,+1-818-743-6287,Existing Customer,51,F,1,Doctorate,Married,Unknown,Blue,45,6,2,1,7336.0,1031,6305.0,0.658,3812,67,0.675,0.141
711832533,Charles,Nelson,charles.nelson23@outlook.com,+1-720-573-9881,Existing Customer,42,M,3,High School,Single,$80K - $120K,Silver,32,3,3,3,34516.0,1396,33120.0,0.688,3748,62,0.938,0.04
788552658,Barbara,Clark,barbara986@aol.com,+1-212-922-5133,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,30,3,3,1,2479.0,1759,720.0,0.81,4562,86,0.72,0.71
715415508,Donna,Morris,dmorris@gmail.com,+1-832-363-8147,Existing Customer,42,F,4,Graduate,Single,Unknown,Blue,36,3,3,3,9396.0,1870,7526.0,0.714,4301,71,0.651,0.199
719962458,Virginia,Rodriguez,vrodriguez@yahoo.com,+1-650-799-3084,Existing Customer,44,F,2,Graduate,Unknown,Less than $40K,Blue,34,3,2,2,2561.0,1491,1070.0,0.733,4869,70,0.522,0.582
712734933,Jessica,Davis,jessica_davis@protonmail.com,+1-512-671-4972,Attrited Customer,43,F,2,College,Married,Less than $40K,Blue,36,5,2,3,4020.0,0,4020.0,0.563,1952,39,0.345,0.0
717410508,Tyler,Roberts,troberts@outlook.com,+1-310-446-3272,Existing Customer,43,M,3,Unknown,Married,$60K - $80K,Silver,30,4,3,4,25856.0,1281,24575.0,0.975,3303,70,0.795,0.05
711796683,Shirley,Cook,shirley_cook@msn.com,+1-469-412-7132,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,38,5,4,2,7398.0,1581,5817.0,0.428,4311,73,0.921,0.214
709407933,Joseph,Turner,josepht@aol.com,+1-619-543-2138,Existing Customer,51,M,3,High School,Single,$80K - $120K,Silver,38,5,3,4,34516.0,1802,32714.0,0.912,4544,80,0.569,0.052
810493458,Amanda,Mitchell,amitchell@hotmail.com,+1-720-395-5859,Existing Customer,52,F,1,Uneducated,Single,Unknown,Blue,47,6,1,3,4058.0,1349,2709.0,0.723,4388,72,0.6,0.332
720494058,Shirley,Allen,shirley_allen@mail.com,+1-704-446-4031,Existing Customer,51,F,2,College,Married,Less than $40K,Blue,25,4,3,3,3042.0,0,3042.0,0.578,4781,79,0.756,0.0
717050883,Rebecca,Taylor,rebecca_taylor@hotmail.com,+1-469-495-1145,Existing Customer,60,F,1,High School,Single,Less than $40K,Blue,36,5,2,2,2688.0,1617,1071.0,0.552,4183,71,0.614,0.602
713163258,Shirley,Hernandez,shirley.hernandez@yahoo.com,+1-212-650-6136,Attrited Customer,38,F,2,Unknown,Married,Unknown,Blue,33,4,3,3,3388.0,0,3388.0,0.368,1959,52,0.857,0.0
715659333,Carolyn,Gonzalez,carolyn_gonzalez@protonmail.com,+1-818-992-9650,Existing Customer,43,F,4,High School,Single,$40K - $60K,Blue,36,3,3,2,4902.0,2517,2385.0,0.982,4508,69,0.643,0.513
712414908,Kathleen,Nelson,kathleen397@msn.com,+1-469-313-8583,Existing Customer,45,F,4,Unknown,Married,Unknown,Blue,37,4,2,1,3241.0,0,3241.0,0.629,4992,80,0.739,0.0
720175008,Carol,Roberts,carolroberts@icloud.com,+1-617-796-4799,Existing Customer,48,F,2,Doctorate,Married,$40K - $60K,Blue,34,3,1,4,5069.0,1843,3226.0,0.826,4055,66,0.692,0.364
719876808,Larry,Martin,larrymartin@live.com,+1-214-225-3956,Existing Customer,43,M,3,Unknown,Divorced,$80K - $120K,Blue,36,5,2,3,13625.0,0,13625.0,0.93,3902,62,0.632,0.0
713334483,Kenneth,Edwards,kedwards@gmail.com,+1-720-334-3603,Attrited Customer,46,M,1,Post-Graduate,Single,$60K - $80K,Blue,32,5,2,3,8766.0,0,8766.0,0.702,2263,35,0.522,0.0
708360108,Brandon,Cook,brandoncook@hotmail.com,+1-214-520-5095,Existing Customer,50,M,1,College,Single,$40K - $60K,Blue,41,3,1,1,2800.0,1338,1462.0,0.818,4869,90,0.8,0.478
720676158,Emma,Carter,emmacarter@gmail.com,+1-202-762-8754,Existing Customer,34,F,4,Uneducated,Single,Unknown,Blue,21,6,3,2,9005.0,1994,7011.0,0.919,5223,89,0.712,0.221
716631708,Michael,Hernandez,mhernandez@icloud.com,+1-404-978-6956,Existing Customer,56,M,2,High School,Married,$60K - $80K,Blue,36,4,3,1,2713.0,1990,723.0,0.7,4027,67,0.634,0.734
713025558,Heather,Morris,heathermorris@icloud.com,+1-786-746-3619,Attrited Customer,53,F,5,Doctorate,Single,Less than $40K,Blue,38,3,2,3,1438.3,0,1438.3,0.367,1935,47,0.469,0.0
710506683,Stephanie,Robinson,stephanier@mail.com,+1-619-758-6018,Existing Customer,47,F,4,High School,Single,$40K - $60K,Blue,39,3,1,0,1746.0,0,1746.0,0.763,4543,75,0.974,0.0
712428333,Donald,Hall,donald685@live.com,+1-704-814-7894,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,Blue,41,3,3,4,2930.0,1901,1029.0,0.638,4041,75,0.596,0.649
718041033,Emma,Martin,emma.martin42@msn.com,+1-617-626-8971,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,36,6,1,4,2178.0,1455,723.0,1.001,5363,76,0.81,0.668
709169133,Ashley,Edwards,aedwards@msn.com,+1-312-233-1497,Existing Customer,35,F,1,High School,Married,Unknown,Blue,23,3,3,1,1438.3,0,1438.3,0.751,3995,82,0.608,0.0
718164858,Rebecca,Baker,rebecca_baker@gmail.com,+1-786-509-3869,Existing Customer,42,F,4,Post-Graduate,Married,Less than $40K,Blue,34,5,3,2,2021.0,1281,740.0,0.847,4642,97,0.672,0.634
809565183,Rachel,Collins,rachel966@msn.com,+1-213-310-2373,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,47,3,3,4,1842.0,625,1217.0,0.729,2650,43,0.483,0.339
778377183,Mark,Scott,mscott@outlook.com,+1-469-588-8560,Existing Customer,49,M,3,Graduate,Single,$120K +,Blue,29,5,2,2,18284.0,1144,17140.0,0.767,4846,92,0.736,0.063
712845258,Charles,Taylor,charlestaylor@mail.com,+1-310-651-2834,Existing Customer,41,M,2,Uneducated,Married,$80K - $120K,Gold,33,5,3,2,34516.0,1642,32874.0,0.891,4161,71,0.868,0.048
716915133,Julie,Rivera,julie_rivera@yahoo.com,+1-650-698-6458,Existing Customer,42,F,2,Unknown,Single,Less than $40K,Blue,36,5,3,4,1696.0,0,1696.0,0.666,4397,70,0.628,0.0
771403008,Patrick,Davis,patrick_davis@icloud.com,+1-786-755-3061,Existing Customer,52,M,2,Graduate,Unknown,$60K - $80K,Blue,40,4,1,3,7215.0,0,7215.0,0.829,4409,75,0.974,0.0
787441383,Kathleen,Wright,kwright@live.com,+1-312-344-5471,Existing Customer,52,F,0,Graduate,Married,Less than $40K,Blue,37,3,1,2,1793.0,1284,509.0,0.902,3989,62,0.938,0.716
