CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Email
775152708,Attrited Customer,49,1,3,4,3,3,0,39,2,3,4,20769.0,901,19868.0,0.371,1835,43,0.72,0.043,1,customer_775152708@example.com
787596558,Existing Customer,50,1,1,5,1,0,0,23,5,2,1,7116.0,981,6135.0,0.858,4748,85,0.735,0.138,0,customer_787596558@example.com
803205258,Existing Customer,51,0,3,2,2,5,0,45,4,3,4,2420.0,2379,41.0,0.741,4348,86,0.955,0.983,0,customer_803205258@example.com
716041908,Existing Customer,54,0,1,3,2,4,0,43,5,2,4,2082.0,805,1277.0,1.049,4383,75,0.875,0.387,0,customer_716041908@example.com
708837858,Existing Customer,44,0,4,1,3,4,0,34,5,2,2,2718.0,1718,1000.0,0.679,4423,68,0.619,0.632,0,customer_708837858@example.com
828227433,Existing Customer,50,1,2,3,2,2,0,46,6,2,4,5626.0,778,4848.0,1.009,4957,84,1.049,0.138,0,customer_828227433@example.com
714487458,Attrited Customer,49,0,5,2,0,1,0,40,6,4,2,2920.0,0,2920.0,0.516,2306,39,0.625,0.0,1,customer_714487458@example.com
711390333,Attrited Customer,59,1,0,4,1,3,0,46,5,4,2,6526.0,489,6037.0,0.678,2331,45,0.452,0.075,1,customer_711390333@example.com
787974108,Attrited Customer,37,0,1,3,2,1,0,27,4,2,2,1793.0,792,1001.0,0.723,2374,40,0.429,0.442,1,customer_787974108@example.com
714036258,Existing Customer,47,0,3,6,2,4,0,36,4,1,4,2798.0,1963,835.0,0.805,4255,64,0.561,0.702,0,customer_714036258@example.com
788752833,Existing Customer,52,0,2,3,0,4,0,32,6,3,4,2427.0,1581,846.0,0.694,3857,69,0.816,0.651,0,customer_788752833@example.com
773108958,Existing Customer,55,0,2,5,1,1,0,48,4,1,1,3011.0,2138,873.0,0.565,4439,75,0.875,0.71,0,customer_773108958@example.com
782437008,Existing Customer,41,0,3,0,1,5,0,35,6,2,4,2255.0,1769,486.0,0.767,4717,83,0.804,0.784,0,customer_782437008@example.com
710729358,Attrited Customer,40,0,2,3,2,5,0,30,6,3,4,6479.0,0,6479.0,0.946,2539,42,0.5,0.0,1,customer_710729358@example.com
827423433,Existing Customer,41,0,4,2,0,4,0,37,5,1,4,7492.0,1399,6093.0,0.533,3668,67,0.675,0.187,0,customer_827423433@example.com
756919683,Existing Customer,48,0,2,6,1,4,0,41,6,1,3,3632.0,1294,2338.0,0.924,4339,86,0.686,0.356,0,customer_756919683@example.com
779219208,Existing Customer,38,0,2,3,2,4,0,28,5,1,3,1744.0,0,1744.0,0.702,4811,86,0.686,0.0,0,customer_779219208@example.com
712342833,Existing Customer,52,0,2,2,1,5,0,36,5,3,1,5905.0,2248,3657.0,0.728,4042,80,0.86,0.381,0,customer_712342833@example.com
721121283,Existing Customer,37,0,2,2,2,1,0,24,4,1,4,2573.0,1280,1293.0,0.718,4289,81,0.841,0.497,0,customer_721121283@example.com
790006383,Existing Customer,45,1,0,6,1,3,0,37,4,3,2,9654.0,2035,7619.0,0.648,4221,67,0.634,0.211,0,customer_790006383@example.com
756989583,Existing Customer,41,1,4,2,3,1,0,24,4,2,2,1605.0,0,1605.0,0.637,4418,68,0.659,0.0,0,customer_756989583@example.com
717477783,Attrited Customer,49,0,4,6,2,4,3,37,1,2,2,10195.0,2389,7806.0,0.427,1563,36,0.44,0.234,1,customer_717477783@example.com
716614683,Existing Customer,49,1,3,0,2,2,1,36,5,3,1,34516.0,1255,33261.0,0.731,3847,73,0.698,0.036,0,customer_716614683@example.com
789942033,Attrited Customer,43,1,4,2,2,2,0,34,5,3,3,10573.0,0,10573.0,0.794,2237,43,0.387,0.0,1,customer_789942033@example.com
740784258,Existing Customer,47,0,2,0,2,4,0,40,4,3,3,1789.0,1088,701.0,0.683,4191,90,0.525,0.608,0,customer_740784258@example.com
711336033,Existing Customer,26,0,0,6,2,5,0,36,3,3,2,7595.0,1032,6563.0,1.035,4080,72,0.8,0.136,0,customer_711336033@example.com
768141558,Existing Customer,51,1,3,0,2,1,0,45,4,3,0,3272.0,1896,1376.0,0.725,4220,74,0.897,0.579,0,customer_768141558@example.com
717179508,Existing Customer,33,0,0,2,2,4,0,26,6,1,3,2382.0,1565,817.0,0.73,4011,68,0.838,0.657,0,customer_717179508@example.com
716520033,Existing Customer,52,1,2,4,1,3,0,36,6,4,1,1981.0,1448,533.0,0.723,4639,61,0.743,0.731,0,customer_716520033@example.com
783625008,Existing Customer,51,1,2,4,2,0,0,45,4,2,2,22294.0,0,22294.0,0.647,3444,71,0.614,0.0,0,customer_783625008@example.com
769330908,Existing Customer,49,0,4,3,1,4,0,43,5,3,4,2574.0,1555,1019.0,0.583,4134,62,0.55,0.604,0,customer_769330908@example.com
789396783,Existing Customer,30,0,0,3,2,4,0,20,3,3,4,2112.0,1109,1003.0,0.693,4729,78,0.733,0.525,0,customer_789396783@example.com
709310433,Existing Customer,65,0,0,6,2,4,0,56,3,2,2,5441.0,812,4629.0,0.534,4480,76,0.551,0.149,0,customer_709310433@example.com
713094483,Existing Customer,43,0,3,6,1,1,0,32,3,2,4,4391.0,0,4391.0,0.757,4741,78,0.814,0.0,0,customer_713094483@example.com
770753733,Existing Customer,42,0,5,0,2,4,0,28,4,3,2,3044.0,1865,1179.0,0.852,4854,85,1.024,0.613,0,customer_770753733@example.com
712659408,Existing Customer,57,1,1,3,1,1,0,45,3,3,2,2721.0,2159,562.0,0.846,4578,81,0.653,0.793,0,customer_712659408@example.com
768475383,Existing Customer,62,0,0,6,2,1,0,56,6,1,2,4467.0,0,4467.0,0.888,4007,74,0.542,0.0,0,customer_768475383@example.com
779655183,Existing Customer,48,1,4,0,2,3,0,31,6,1,3,5033.0,0,5033.0,0.597,4054,82,0.822,0.0,0,customer_779655183@example.com
711278283,Existing Customer,61,0,1,3,3,4,0,50,5,1,2,8604.0,1075,7529.0,0.464,4705,65,0.806,0.125,0,customer_711278283@example.com
713345508,Existing Customer,43,0,2,3,2,4,0,36,4,3,2,2325.0,1662,663.0,0.8,4471,83,0.804,0.715,0,customer_713345508@example.com
711379083,Existing Customer,60,0,0,1,2,4,0,42,5,3,3,2758.0,1429,1329.0,0.718,5124,74,0.644,0.518,0,customer_711379083@example.com
789144633,Existing Customer,45,1,1,2,1,3,0,34,3,2,2,9705.0,850,8855.0,0.481,2001,34,0.889,0.088,0,customer_789144633@example.com
708393633,Existing Customer,41,0,0,3,1,4,0,31,4,2,4,2685.0,1647,1038.0,0.812,4625,94,0.516,0.613,0,customer_708393633@example.com
708657033,Existing Customer,60,0,2,0,2,4,0,54,5,3,2,2694.0,1923,771.0,0.714,3837,71,0.732,0.714,0,customer_708657033@example.com
717949008,Attrited Customer,40,0,4,3,2,1,0,29,5,2,3,1554.0,412,1142.0,0.568,2341,43,0.483,0.265,1,customer_717949008@example.com
788866983,Existing Customer,63,0,0,6,2,4,0,48,5,2,1,1438.3,0,1438.3,0.923,3383,61,1.103,0.0,0,customer_788866983@example.com
751283658,Existing Customer,42,0,4,6,2,1,0,35,4,3,3,1786.0,1316,470.0,0.704,4306,73,1.086,0.737,0,customer_751283658@example.com
718243533,Existing Customer,48,1,3,4,0,2,0,36,3,3,4,2648.0,0,2648.0,0.715,3880,74,0.721,0.0,0,customer_718243533@example.com
779754408,Existing Customer,44,1,3,2,2,1,0,33,3,2,2,2477.0,2123,354.0,0.699,4349,69,0.725,0.857,0,customer_779754408@example.com
794866983,Existing Customer,51,0,1,1,1,5,0,45,6,2,1,7336.0,1031,6305.0,0.658,3812,67,0.675,0.141,0,customer_794866983@example.com
711832533,Existing Customer,42,1,3,3,2,3,3,32,3,3,3,34516.0,1396,33120.0,0.688,3748,62,0.938,0.04,0,customer_711832533@example.com
788552658,Existing Customer,46,0,4,5,1,4,0,30,3,3,1,2479.0,1759,720.0,0.81,4562,86,0.72,0.71,0,customer_788552658@example.com
715415508,Existing Customer,42,0,4,2,2,5,0,36,3,3,3,9396.0,1870,7526.0,0.714,4301,71,0.651,0.199,0,customer_715415508@example.com
719962458,Existing Customer,44,0,2,2,3,4,0,34,3,2,2,2561.0,1491,1070.0,0.733,4869,70,0.522,0.582,0,customer_719962458@example.com
712734933,Attrited Customer,43,0,2,0,1,4,0,36,5,2,3,4020.0,0,4020.0,0.563,1952,39,0.345,0.0,1,customer_712734933@example.com
717410508,Existing Customer,43,1,3,6,1,2,3,30,4,3,4,25856.0,1281,24575.0,0.975,3303,70,0.795,0.05,0,customer_717410508@example.com
711796683,Existing Customer,50,0,2,2,2,4,0,38,5,4,2,7398.0,1581,5817.0,0.428,4311,73,0.921,0.214,0,customer_711796683@example.com
709407933,Existing Customer,51,1,3,3,2,3,3,38,5,3,4,34516.0,1802,32714.0,0.912,4544,80,0.569,0.052,0,customer_709407933@example.com
810493458,Existing Customer,52,0,1,5,2,5,0,47,6,1,3,4058.0,1349,2709.0,0.723,4388,72,0.6,0.332,0,customer_810493458@example.com
720494058,Existing Customer,51,0,2,0,1,4,0,25,4,3,3,3042.0,0,3042.0,0.578,4781,79,0.756,0.0,0,customer_720494058@example.com
717050883,Existing Customer,60,0,1,3,2,4,0,36,5,2,2,2688.0,1617,1071.0,0.552,4183,71,0.614,0.602,0,customer_717050883@example.com
713163258,Attrited Customer,38,0,2,6,1,5,0,33,4,3,3,3388.0,0,3388.0,0.368,1959,52,0.857,0.0,1,customer_713163258@example.com
715659333,Existing Customer,43,0,4,3,2,1,0,36,3,3,2,4902.0,2517,2385.0,0.982,4508,69,0.643,0.513,0,customer_715659333@example.com
712414908,Existing Customer,45,0,4,6,1,5,0,37,4,2,1,3241.0,0,3241.0,0.629,4992,80,0.739,0.0,0,customer_712414908@example.com
720175008,Existing Customer,48,0,2,1,1,1,0,34,3,1,4,5069.0,1843,3226.0,0.826,4055,66,0.692,0.364,0,customer_720175008@example.com
719876808,Existing Customer,43,1,3,6,0,3,0,36,5,2,3,13625.0,0,13625.0,0.93,3902,62,0.632,0.0,0,customer_719876808@example.com
713334483,Attrited Customer,46,1,1,4,2,2,0,32,5,2,3,8766.0,0,8766.0,0.702,2263,35,0.522,0.0,1,customer_713334483@example.com
708360108,Existing Customer,50,1,1,0,2,1,0,41,3,1,1,2800.0,1338,1462.0,0.818,4869,90,0.8,0.478,0,customer_708360108@example.com
720676158,Existing Customer,34,0,4,5,2,5,0,21,6,3,2,9005.0,1994,7011.0,0.919,5223,89,0.712,0.221,0,customer_720676158@example.com
716631708,Existing Customer,56,1,2,3,1,2,0,36,4,3,1,2713.0,1990,723.0,0.7,4027,67,0.634,0.734,0,customer_716631708@example.com
713025558,Attrited Customer,53,0,5,1,2,4,0,38,3,2,3,1438.3,0,1438.3,0.367,1935,47,0.469,0.0,1,customer_713025558@example.com
710506683,Existing Customer,47,0,4,3,2,1,0,39,3,1,0,1746.0,0,1746.0,0.763,4543,75,0.974,0.0,0,customer_710506683@example.com
712428333,Existing Customer,49,1,3,5,2,3,0,41,3,3,4,2930.0,1901,1029.0,0.638,4041,75,0.596,0.649,0,customer_712428333@example.com
718041033,Existing Customer,47,0,4,2,1,4,0,36,6,1,4,2178.0,1455,723.0,1.001,5363,76,0.81,0.668,0,customer_718041033@example.com
709169133,Existing Customer,35,0,1,3,1,5,0,23,3,3,1,1438.3,0,1438.3,0.751,3995,82,0.608,0.0,0,customer_709169133@example.com
718164858,Existing Customer,42,0,4,4,1,4,0,34,5,3,2,2021.0,1281,740.0,0.847,4642,97,0.672,0.634,0,customer_718164858@example.com
809565183,Attrited Customer,52,0,1,2,2,4,0,47,3,3,4,1842.0,625,1217.0,0.729,2650,43,0.483,0.339,1,customer_809565183@example.com
778377183,Existing Customer,49,1,3,2,2,0,0,29,5,2,2,18284.0,1144,17140.0,0.767,4846,92,0.736,0.063,0,customer_778377183@example.com
712845258,Existing Customer,41,1,2,5,1,3,1,33,5,3,2,34516.0,1642,32874.0,0.891,4161,71,0.868,0.048,0,customer_712845258@example.com
716915133,Existing Customer,42,0,2,6,2,4,0,36,5,3,4,1696.0,0,1696.0,0.666,4397,70,0.628,0.0,0,customer_716915133@example.com
771403008,Existing Customer,52,1,2,2,3,2,0,40,4,1,3,7215.0,0,7215.0,0.829,4409,75,0.974,0.0,0,customer_771403008@example.com
787441383,Existing Customer,52,0,0,2,1,4,0,37,3,1,2,1793.0,1284,509.0,0.902,3989,62,0.938,0.716,0,customer_787441383@example.com
711345258,Existing Customer,52,0,2,3,1,1,0,44,3,3,1,5731.0,0,5731.0,0.685,4751,85,0.932,0.0,0,customer_711345258@example.com
713685033,Attrited Customer,44,0,2,2,1,4,0,33,3,2,2,2417.0,0,2417.0,0.389,1848,38,0.407,0.0,1,customer_713685033@example.com
718205283,Existing Customer,48,0,3,0,2,1,0,37,6,3,1,1438.3,0,1438.3,0.777,5035,76,0.767,0.0,0,customer_718205283@example.com
708337683,Existing Customer,51,1,2,5,2,2,0,40,4,2,2,21800.0,893,20907.0,0.445,3820,62,0.676,0.041,0,customer_708337683@example.com
720941433,Attrited Customer,53,0,3,3,1,4,0,41,3,3,2,1547.0,0,1547.0,0.845,2312,43,0.303,0.0,1,customer_720941433@example.com
710201058,Existing Customer,46,0,4,2,1,4,0,38,3,3,2,1485.0,736,749.0,0.622,4198,65,0.912,0.496,0,customer_710201058@example.com
785218458,Existing Customer,44,1,2,2,1,1,0,38,4,1,3,2505.0,2282,223.0,0.712,4333,77,0.833,0.911,0,customer_785218458@example.com
770740308,Existing Customer,49,0,4,2,3,1,0,35,3,3,2,2631.0,1699,932.0,0.668,4691,92,0.704,0.646,0,customer_770740308@example.com
787493808,Attrited Customer,48,0,4,2,3,4,0,36,5,2,2,2700.0,2480,220.0,0.686,2396,49,0.531,0.919,1,customer_787493808@example.com
708846183,Existing Customer,48,1,4,0,2,2,0,30,4,2,2,3307.0,2234,1073.0,0.818,4006,68,0.838,0.676,0,customer_708846183@example.com
810586833,Existing Customer,38,0,3,2,0,5,0,33,6,2,3,29638.0,857,28781.0,0.481,3429,78,0.696,0.029,0,customer_810586833@example.com
711151383,Attrited Customer,34,0,1,4,2,4,0,26,3,2,5,2066.0,347,1719.0,0.511,2157,37,0.321,0.168,1,customer_711151383@example.com
712425258,Existing Customer,46,0,4,6,2,4,0,26,6,1,3,1859.0,1379,480.0,0.836,4260,72,0.714,0.742,0,customer_712425258@example.com
772063308,Existing Customer,45,1,2,2,2,2,0,34,5,1,1,13362.0,0,13362.0,0.682,4155,79,0.795,0.0,0,customer_772063308@example.com
718574808,Existing Customer,33,0,2,2,2,4,0,17,4,3,4,2431.0,1846,585.0,0.612,4327,74,0.644,0.759,0,customer_718574808@example.com
717131283,Existing Customer,43,0,4,3,0,1,0,34,5,1,1,6034.0,1579,4455.0,0.753,4712,67,0.914,0.262,0,customer_717131283@example.com
798996183,Existing Customer,61,0,0,6,1,4,0,55,4,2,3,2194.0,1512,682.0,0.725,4069,80,0.778,0.689,0,customer_798996183@example.com
716831508,Existing Customer,47,0,3,3,2,1,0,34,4,1,3,1963.0,1524,439.0,0.879,3492,59,1.034,0.776,0,customer_716831508@example.com
715297908,Attrited Customer,41,0,4,0,3,5,0,22,4,2,3,1438.3,1125,313.3,0.611,2534,52,0.486,0.782,1,customer_715297908@example.com
813234108,Existing Customer,45,0,3,5,1,4,0,40,4,1,3,2922.0,1212,1710.0,0.662,3895,70,0.591,0.415,0,customer_813234108@example.com
711027183,Existing Customer,50,1,4,0,2,1,0,45,4,3,1,6943.0,600,6343.0,0.653,4946,80,0.739,0.086,0,customer_711027183@example.com
718812708,Attrited Customer,57,1,2,2,2,0,0,44,5,3,4,34516.0,219,34297.0,0.482,1882,48,0.714,0.006,1,customer_718812708@example.com
709505808,Attrited Customer,45,0,3,0,2,5,0,33,5,3,4,4345.0,2198,2147.0,0.465,1918,31,0.292,0.506,1,customer_709505808@example.com
711267633,Attrited Customer,50,0,3,2,0,4,0,40,5,4,4,4248.0,316,3932.0,0.661,2271,36,0.333,0.074,1,customer_711267633@example.com
719613783,Existing Customer,51,0,1,1,1,4,0,42,3,2,2,1438.3,0,1438.3,0.872,4211,64,0.778,0.0,0,customer_719613783@example.com
719035758,Existing Customer,53,0,3,5,0,4,0,43,5,1,2,2383.0,1516,867.0,0.857,4917,78,0.95,0.636,0,customer_719035758@example.com
708473133,Existing Customer,55,0,1,2,1,4,0,45,4,2,3,1677.0,0,1677.0,0.824,4588,68,0.7,0.0,0,customer_708473133@example.com
712996833,Existing Customer,40,0,1,3,1,5,0,33,4,2,2,2392.0,1129,1263.0,0.695,4309,86,0.72,0.472,0,customer_712996833@example.com
720963258,Attrited Customer,52,0,3,0,1,4,0,40,3,2,3,3474.0,0,3474.0,0.735,2675,37,0.48,0.0,1,customer_720963258@example.com
819606258,Existing Customer,48,1,4,6,1,2,0,43,5,3,3,8737.0,1629,7108.0,0.618,3876,55,0.774,0.186,0,customer_819606258@example.com
714634983,Attrited Customer,44,0,1,6,2,5,0,36,3,3,3,3517.0,0,3517.0,0.634,2403,48,0.548,0.0,1,customer_714634983@example.com
806428908,Existing Customer,60,0,1,2,2,5,0,55,3,3,3,13397.0,0,13397.0,0.814,5049,75,0.63,0.0,0,customer_806428908@example.com
710903358,Existing Customer,65,0,0,6,2,4,0,55,5,2,1,6352.0,1386,4966.0,0.5,3709,77,0.604,0.218,0,customer_710903358@example.com
712676208,Existing Customer,46,0,5,3,2,4,0,36,6,3,3,1787.0,1324,463.0,0.684,4084,79,1.026,0.741,0,customer_712676208@example.com
709005633,Attrited Customer,62,1,0,3,2,2,0,51,3,2,4,18734.0,0,18734.0,0.674,2112,52,0.857,0.0,1,customer_709005633@example.com
712102983,Existing Customer,47,0,2,0,1,4,0,36,6,3,3,1438.3,0,1438.3,0.634,3832,87,0.673,0.0,0,customer_712102983@example.com
754480233,Existing Customer,50,1,2,4,0,1,0,43,5,2,4,3525.0,0,3525.0,0.798,4742,62,0.824,0.0,0,customer_754480233@example.com
719042208,Existing Customer,43,1,4,1,3,2,0,33,4,3,4,2067.0,1250,817.0,0.891,4565,65,0.806,0.605,0,customer_719042208@example.com
716251608,Existing Customer,45,0,4,6,1,4,0,36,6,1,4,2051.0,0,2051.0,0.989,4355,87,0.977,0.0,0,customer_716251608@example.com
715537383,Existing Customer,46,1,3,0,2,0,0,30,5,1,2,27378.0,1893,25485.0,0.432,3934,78,0.592,0.069,0,customer_715537383@example.com
709460883,Attrited Customer,38,0,2,1,1,4,0,28,5,2,4,1614.0,0,1614.0,0.609,2437,46,0.438,0.0,1,customer_709460883@example.com
789325008,Existing Customer,49,1,3,0,2,4,0,38,5,3,1,7862.0,1991,5871.0,0.654,3645,82,0.608,0.253,0,customer_789325008@example.com
719195733,Existing Customer,47,1,3,0,1,2,0,36,5,1,3,4284.0,1900,2384.0,0.971,4948,85,0.848,0.444,0,customer_719195733@example.com
787665258,Attrited Customer,47,0,3,6,1,4,0,37,1,2,2,1438.3,0,1438.3,0.749,2393,36,0.636,0.0,1,customer_787665258@example.com
710226708,Existing Customer,55,0,2,5,0,4,0,49,5,2,1,1438.3,680,758.3,0.77,4573,93,0.691,0.473,0,customer_710226708@example.com
711982383,Existing Customer,62,1,1,2,2,2,0,49,3,3,2,21805.0,1777,20028.0,0.519,4694,79,0.411,0.081,0,customer_711982383@example.com
716345283,Existing Customer,55,1,2,5,2,2,0,36,5,1,4,4712.0,1920,2792.0,0.596,4277,66,0.571,0.407,0,customer_716345283@example.com
816850458,Attrited Customer,33,1,2,6,1,2,0,28,6,2,4,1698.0,0,1698.0,0.823,2448,40,0.379,0.0,1,customer_816850458@example.com
710842308,Existing Customer,41,0,5,5,2,1,0,26,4,3,4,2264.0,928,1336.0,0.662,4150,83,0.844,0.41,0,customer_710842308@example.com
713132133,Existing Customer,54,0,1,6,1,4,0,39,3,2,4,2720.0,1694,1026.0,0.843,5103,81,0.761,0.623,0,customer_713132133@example.com
788874333,Existing Customer,55,1,3,4,3,0,0,40,3,1,4,15631.0,1305,14326.0,0.668,4313,67,0.914,0.083,0,customer_788874333@example.com
717987258,Existing Customer,43,0,3,6,2,1,0,36,5,2,4,2594.0,1686,908.0,0.624,4503,67,0.811,0.65,0,customer_717987258@example.com
793712658,Attrited Customer,52,1,3,2,1,3,0,46,4,2,3,15011.0,2517,12494.0,0.713,1821,36,0.385,0.168,1,customer_793712658@example.com
708324483,Existing Customer,47,0,4,6,2,4,0,39,3,3,4,1548.0,0,1548.0,0.664,4420,71,0.775,0.0,0,customer_708324483@example.com
768612258,Existing Customer,52,0,3,6,2,4,0,46,3,3,3,2700.0,1623,1077.0,0.848,4171,78,0.814,0.601,0,customer_768612258@example.com
719659758,Existing Customer,45,0,4,3,1,1,0,35,6,1,0,2919.0,1670,1249.0,1.041,4194,72,0.756,0.572,0,customer_719659758@example.com
711313158,Existing Customer,50,0,4,6,2,5,0,44,5,1,1,10721.0,0,10721.0,0.861,4962,74,0.51,0.0,0,customer_711313158@example.com
716483358,Existing Customer,44,1,3,2,2,1,0,29,5,1,4,6125.0,1329,4796.0,0.646,5481,68,0.7,0.217,0,customer_716483358@example.com
719829633,Existing Customer,42,0,2,6,1,4,0,29,5,3,4,3200.0,1733,1467.0,0.909,5026,79,0.837,0.542,0,customer_719829633@example.com
812465958,Existing Customer,53,0,3,4,0,5,0,48,5,2,2,12286.0,997,11289.0,0.726,4960,83,0.729,0.081,0,customer_812465958@example.com
786536808,Existing Customer,51,1,2,0,1,3,0,45,3,3,1,21543.0,0,21543.0,0.53,3928,82,0.64,0.0,0,customer_786536808@example.com
807369708,Existing Customer,52,1,3,0,1,0,0,47,3,2,4,6355.0,0,6355.0,0.711,4009,74,0.947,0.0,0,customer_807369708@example.com
711397533,Existing Customer,52,0,2,3,1,4,0,41,4,2,2,5616.0,2410,3206.0,0.962,3410,62,0.59,0.429,0,customer_711397533@example.com
711740508,Existing Customer,50,0,1,6,1,1,0,40,6,2,2,2661.0,1575,1086.0,0.735,4615,82,0.708,0.592,0,customer_711740508@example.com
715233108,Existing Customer,38,1,1,0,1,2,0,36,4,1,2,2836.0,862,1974.0,0.772,4121,83,0.694,0.304,0,customer_715233108@example.com
813807258,Existing Customer,50,0,2,3,1,1,0,45,6,3,3,1438.3,0,1438.3,0.707,4670,82,0.864,0.0,0,customer_813807258@example.com
769183908,Existing Customer,51,0,2,1,2,5,0,45,6,3,1,2109.0,683,1426.0,0.593,4321,58,0.812,0.324,0,customer_769183908@example.com
718451133,Existing Customer,48,1,2,2,2,2,0,40,4,5,4,14951.0,1413,13538.0,0.784,3899,68,1.061,0.095,0,customer_718451133@example.com
721115733,Existing Customer,47,1,3,6,1,2,0,36,5,3,2,1591.0,894,697.0,0.786,3698,79,1.026,0.562,0,customer_721115733@example.com
720085233,Attrited Customer,51,0,2,1,0,5,0,40,6,3,4,8930.0,2517,6413.0,0.661,2167,38,0.357,0.282,1,customer_720085233@example.com
717036408,Existing Customer,36,0,1,5,2,5,0,36,6,3,1,4685.0,1626,3059.0,0.945,4560,81,0.588,0.347,0,customer_717036408@example.com
714427608,Existing Customer,45,0,5,4,1,5,0,29,5,3,1,2555.0,681,1874.0,0.576,4888,78,0.814,0.267,0,customer_714427608@example.com
780019908,Existing Customer,53,0,1,2,2,4,0,43,6,3,2,2172.0,644,1528.0,0.673,4657,82,0.907,0.297,0,customer_780019908@example.com
827898033,Attrited Customer,54,0,1,5,1,5,0,50,4,0,3,2912.0,0,2912.0,0.621,2465,54,1.077,0.0,1,customer_827898033@example.com
720302883,Existing Customer,53,0,3,2,1,4,0,35,4,3,1,3390.0,2180,1210.0,0.877,4585,78,0.95,0.643,0,customer_720302883@example.com
715893633,Existing Customer,47,0,4,1,2,4,0,36,4,3,2,2193.0,1084,1109.0,0.974,4755,81,0.761,0.494,0,customer_715893633@example.com
720730683,Existing Customer,51,0,2,2,1,5,0,36,5,3,3,17412.0,730,16682.0,0.837,4997,84,0.615,0.042,0,customer_720730683@example.com
720638283,Existing Customer,40,0,4,0,2,4,0,20,4,3,2,2801.0,1731,1070.0,0.644,4568,83,0.93,0.618,0,customer_720638283@example.com
789053883,Existing Customer,43,1,3,4,2,2,0,31,4,2,1,11186.0,2231,8955.0,0.708,3692,84,0.647,0.199,0,customer_789053883@example.com
719286708,Existing Customer,50,0,1,2,2,4,0,39,4,5,2,2434.0,1340,1094.0,0.668,4498,76,0.81,0.551,0,customer_719286708@example.com
713952558,Attrited Customer,53,0,3,1,2,5,0,43,3,3,2,1790.0,1474,316.0,0.595,2128,40,0.429,0.823,1,customer_713952558@example.com
793395933,Existing Customer,59,0,1,3,2,4,0,53,4,3,3,2716.0,1740,976.0,0.65,4208,69,0.568,0.641,0,customer_793395933@example.com
813895458,Existing Customer,49,0,0,6,2,5,0,43,6,3,3,2874.0,0,2874.0,0.676,4617,89,0.78,0.0,0,customer_813895458@example.com
771733608,Attrited Customer,47,0,1,2,1,1,0,35,3,3,5,1438.3,0,1438.3,0.809,2276,40,0.538,0.0,1,customer_771733608@example.com
710102208,Existing Customer,56,1,2,2,2,2,0,36,3,2,2,18776.0,0,18776.0,0.81,4464,75,0.596,0.0,0,customer_710102208@example.com
719511783,Existing Customer,48,0,1,6,1,5,0,41,3,2,2,1438.3,1197,241.3,0.917,4916,78,0.696,0.832,0,customer_719511783@example.com
712849158,Attrited Customer,55,1,0,3,0,3,0,44,4,3,3,19793.0,2488,17305.0,0.594,2186,44,0.467,0.126,1,customer_712849158@example.com
783070833,Existing Customer,34,0,4,2,2,1,0,28,5,2,3,2472.0,1899,573.0,0.77,4408,86,0.792,0.768,0,customer_783070833@example.com
